Paper_ID,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Effect_size,Effect_size_type,Sample_variance,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes
Doeg_1987,Doeg_1987 267,"Doeg, T.J., Davey, G.W. & Blyth, J.D.",1987,"Response of the aquatic macroinvertebrate communities to dam construction on the Thommson river, southeastern Australia",Regul. Rivers-Res. Manage.,,,,,-37.84277778,146.3988889,Australia,Order,Coleoptera,Coleoptera,,,,,1979,1981,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,31.68276,Hedges' d,3.122831093,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Doeg_1987,Doeg_1987 268,"Doeg, T.J., Davey, G.W. & Blyth, J.D.",1987,"Response of the aquatic macroinvertebrate communities to dam construction on the Thommson river, southeastern Australia",Regul. Rivers-Res. Manage.,,,,,-37.84277778,146.3988889,Australia,Order,Coleoptera,Coleoptera,,,,,1979,1981,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,28.80821,Hedges' d,2.586151399,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Doeg_1987,Doeg_1987 269,"Doeg, T.J., Davey, G.W. & Blyth, J.D.",1987,"Response of the aquatic macroinvertebrate communities to dam construction on the Thommson river, southeastern Australia",Regul. Rivers-Res. Manage.,,,,,-37.84277778,146.3988889,Australia,Order,Coleoptera,Coleoptera,,,,,1979,1981,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-19.0977,Hedges' d,1.150376763,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 1,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Ephemeroptera,Ephemeroptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,6.12925,Hedges' d,0.189865419,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 2,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Ephemeroptera,Ephemeroptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-18.7436,Hedges' d,1.497182173,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 3,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Plecoptera,Plecoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-19.0655,Hedges' d,1.547896102,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 4,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Plecoptera,Plecoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-19.0655,Hedges' d,1.547896102,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 5,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Trichoptera,Trichoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,27.49594,Hedges' d,3.183445093,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 6,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Trichoptera,Trichoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-7.67999,Hedges' d,0.279092995,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 7,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,1.468864,Hedges' d,0.042323174,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 8,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-11.8811,Hedges' d,0.621498293,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 9,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,28.97639,Hedges' d,3.531797765,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 10,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.61666667,18.95,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,29.47963,Hedges' d,3.654369597,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 11,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Ephemeroptera,Ephemeroptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-18.7363,Hedges' d,1.496037756,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 12,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Ephemeroptera,Ephemeroptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-18.7914,Hedges' d,1.504659944,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 13,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Trichoptera,Trichoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-17.3265,Hedges' d,1.284200705,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 14,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Trichoptera,Trichoptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,3.168236,Hedges' d,0.075157152,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 15,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,2.729916,Hedges' d,0.064385165,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 16,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,49.932917,18.929583,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,20.33547,Hedges' d,1.756381201,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 17,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,50,19.583333,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-5.11057,Hedges' d,0.142158036,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 18,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,50,19.583333,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,12.85949,Hedges' d,0.722360568,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Dumnicka_1988,Dumnicka_1988 19,"Dumnicka, E., Kasza, H., Kownacki, A., Krzyianek, E. & Kuflikowski, T.",1988,Effects of regulated stream on the hydrochemistry and zoobenthos in differently polluted parts of the upper Vistula River (Southern Poland),Hydrobiologia,,,,,50,19.583333,Poland,Order,Diptera,Diptera,,,,,1982,1983,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,31.17434,Hedges' d,4.082665521,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 1,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.81868,-106.60588,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-12.5157,Hedges' d,3.430080177,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 2,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.81868,-106.60588,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-3.80648,Hedges' d,0.468526149,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 3,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-16.4298,Hedges' d,5.790348252,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 4,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-16.6422,Hedges' d,5.936714754,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 5,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-4.16496,Hedges' d,0.528060849,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Stanford_1989,Stanford_1989 6,"Stanford, J.A. & Ward, J.V.",1989,Serial discontinuities in a Rocky mountain river. I. Distribution and abundance of Plecoptera,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Plecoptera,Plecoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-5.62712,Hedges' d,0.826343807,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 1,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.81868,-106.60588,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-6.5008,Hedges' d,1.04709164,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 2,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.81868,-106.60588,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-14.9562,Hedges' d,4.82685889,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 3,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-15.3601,Hedges' d,5.08191816,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 4,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-2.06031,Hedges' d,0.25510155,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 5,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-1.59202,Hedges' d,0.21946901,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Hauer_1989,Hauer_1989 6,"Hauer, F.R., Stanford, J.A. & Ward, J.V.",1989,Serial discontinuiteis in a Rocky mountain river. II. Distribution and abundance of Trichoptera.,Regul. Rivers-Res. Manage.,,,,,38.45375,-107.33375,USA,Order,Trichoptera,Trichoptera,,,,,1979,1980,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-0.56689,Hedges' d,0.17336164,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 1,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,"Water, Air, and Soil Pollution",,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-3.23713,Hedges' d,0.923950046,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 2,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-6.27844,Hedges' d,2.37093786,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 3,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-1.18351,Hedges' d,0.470035154,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 4,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-1.52632,Hedges' d,0.516481974,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 5,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-5.11776,Hedges' d,1.70957437,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 6,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-6.23718,Hedges' d,2.345119218,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 7,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-0.21716,Hedges' d,0.402357888,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 8,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-1.21307,Hedges' d,0.473577349,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 9,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-10.7883,Hedges' d,6.219368996,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 10,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-12.5863,Hedges' d,8.320807801,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 11,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-5.39415,Hedges' d,1.854842249,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 12,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Richness,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-4.25237,Hedges' d,1.304133419,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
Camargo_1991,Camargo_1991 13,"Camargo, J.A.",1991,Ecotoxicological study of the influence of an industrial effluent on a net-spinning caddisfly assemblage in a regulated river.,,,,,,41.337083,-3.882917,Spain,Order,Trichoptera,Trichoptera,,,,,1987,1987,Abundance,,7 Natural system modifications,7.2 Dams & water management/use,7.2.11 Dams (size unknown),Downstream dam,,,Upstream dam,,,,Quasi-experimental,-6.87747,Hedges' d,2.76497632,Hedges' d,N,Joe,,"Effect size and sample variance calculated using ""SMD"" measure in escalc (metafor)"
