Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_22,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12487,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-1,C,No extreme cold,28,C,,,50,38.9,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_23,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12488,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4,C,No extreme cold,28,C,,,50,28.5,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_24,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12489,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,28,C,,,50,16.7,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_25,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12490,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_26,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12491,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-8,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_27,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12492,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_28,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12493,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,6,C,No extreme cold,28,C,,,50,100,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_29,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12494,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,5,C,No extreme cold,28,C,,,50,63.9,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_30,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12495,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,2,C,No extreme cold,28,C,,,50,48.6,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_31,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12496,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-1,C,No extreme cold,28,C,,,50,27.8,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_32,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12497,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4,C,No extreme cold,28,C,,,50,20.8,8.3,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_33,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12498,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_34,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12499,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_35,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12500,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-8,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_36,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12501,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_37,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12502,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-2,C,No extreme cold,28,C,,,50,100,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_38,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12503,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4,C,No extreme cold,28,C,,,50,100,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_39,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12504,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7,C,No extreme cold,28,C,,,50,79.9,5.5,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_40,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12505,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9,C,No extreme cold,28,C,,,50,65.3,4.8,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_41,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12506,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-11,C,No extreme cold,28,C,,,50,27.8,4.8,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_42,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12507,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-13,C,No extreme cold,28,C,,,50,9.7,5.6,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_43,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12508,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-14,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_44,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12509,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-2,C,No extreme cold,28,C,,,50,100,,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_45,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12510,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4,C,No extreme cold,28,C,,,50,100,,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_46,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12511,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7,C,No extreme cold,28,C,,,50,72.2,5.5,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_47,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12512,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9,C,No extreme cold,28,C,,,50,52.8,5.5,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_48,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12513,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-11,C,No extreme cold,28,C,,,50,20.8,5.6,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_49,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12514,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-13,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_50,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12515,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-14,C,No extreme cold,28,C,,,50,0,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_51,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12516,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-2,C,No extreme cold,28,C,,,50,100,0,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_52,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12517,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4,C,No extreme cold,28,C,,,50,79.9,5.5,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_53,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12518,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7,C,No extreme cold,28,C,,,50,63.9,6.2,ci95,50,100,0,ci95,Emily Wenban-Smith,,
Mutamiswa_2018_a,Y,Mutamiswa_2018_a_54,"Mutamiswa, Reyard and Chidawanyika, Frank and Nyamukondiwa, Casper",2018,"Comparative assessment of the thermal tolerance of spotted stemborer, <i>Chilo partellus</i> (Lepidoptera: Crambidae) and its larval parasitoid, <i>Cotesia sesamiae</i> (Hymenoptera: Braconidae)",INSECT SCIENCE,10.1111/1744-7917.12519,NA,English,WOS,-0.5,34.2,Kenya,species,Chilo partellus,Lepidoptera,Crambidae,Chilo,Chilo partellus,larva,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9,C,No extreme cold,28,C,,,50,26.4,6.2,ci95,50,100,0,ci95,Emily Wenban-Smith,,
